00:01:02.621;A;$GPGSV,2,1,07,05,53,292,46,07,54,062,38,09,21,098,23,13,36,280,34*7C
00:01:02.670;B;$SDDPT,0.34,0.00,100.0*53
00:01:02.696;A;$GPGSV,2,2,07,20,61,234,27,22,09,170,23,30,83,139,29*4D
00:01:02.755;A;$GPGLL,4935.39498,N,01104.04334,E,155558.00,A,A*60
00:01:02.735;B;$SDDBT,1.11,f,0.34,M,0.18,F*39
00:01:02.811;B;$YXMTW,27.04,C*23
00:01:03.234;I;$POSMVCC,5073,4873*5E
00:01:03.380;A;$GPRMC,155559.00,A,4935.39489,N,01104.04366,E,0.806,250.38,200824,,,A*6F
00:01:03.459;A;$GPVTG,250.38,T,,M,0.806,N,1.493,K,A*30
00:01:03.502;A;$GPGGA,155559.00,4935.39489,N,01104.04366,E,1,06,2.12,297.4,M,47.0,M,,*5F
00:01:03.579;A;$GPGSA,A,3,30,20,05,07,09,13,,,,,,,2.99,2.12,2.11*0B
00:01:03.636;A;$GPGSV,2,1,07,05,53,292,45,07,54,062,36,09,21,098,30,13,36,280,42*72
00:01:03.674;B;$SDDPT,0.36,0.00,100.0*51
00:01:03.709;A;$GPGSV,2,2,07,20,61,234,25,22,09,170,21,30,83,139,40*42
00:01:03.738;B;$SDDBT,1.18,f,0.36,M,0.19,F*33
00:01:03.769;A;$GPGLL,4935.39489,N,01104.04366,E,155559.00,A,A*66
00:01:03.814;B;$YXMTW,27.04,C*23
00:01:04.236;I;$POSMVCC,5073,4873*5E
00:01:04.378;A;$GPRMC,155600.00,A,4935.39498,N,01104.04399,E,0.607,,200824,,,A*7D
00:01:04.453;A;$GPVTG,,T,,M,0.607,N,1.124,K,A*24
00:01:04.491;A;$GPGGA,155600.00,4935.39498,N,01104.04399,E,1,06,2.12,296.5,M,47.0,M,,*50
00:01:04.567;A;$GPGSA,A,3,30,20,05,07,09,13,,,,,,,2.99,2.12,2.11*0B
00:01:04.623;A;$GPGSV,2,1,07,05,53,292,43,07,54,062,38,09,21,098,21,13,36,280,39*76
00:01:04.670;B;$SDDPT,0.48,0.00,100.0*58
00:01:04.696;A;$GPGSV,2,2,07,20,61,234,32,22,09,170,22,30,83,139,32*42
00:01:04.756;A;$GPGLL,4935.39498,N,01104.04399,E,155600.00,A,A*69
00:01:04.735;B;$SDDBT,1.57,f,0.48,M,0.26,F*3D
00:01:04.809;B;$YXMTW,27.03,C*24
00:01:05.238;I;$POSMVCC,5073,4873*5E
00:01:05.376;A;$GPRMC,155601.00,A,4935.39455,N,01104.04439,E,0.356,,200824,,,A*71
